"brain.1" "brain.2" "fetal.brain.1" "fetal.brain.2" "fetal.liver.1" "fetal.liver.2" "liver.1" "liver.2"
"1348_s_at" 194.21832792636 202.389608737931 278.33462236946 420.466477958346 377.708675357739 358.307393997093 352.326343856322 101.983009326367
"135_g_at" 102.653570950328 224.013641561481 528.321059878492 443.117345828142 237.769599933578 101.921342915791 50.1573413954573 69.228722350082
"1350_at" 18.7678981765842 21.4835761591994 72.3520190782364 33.9708354710122 218.482018992688 338.782142794822 1970.11501048071 2022.60582429003
"1351_at" 281.457473148629 248.345316668998 68.3869610179774 123.278955941539 676.662723422062 872.322095277416 1118.77343180453 1138.14619473871
"1354_at" 395.683239260729 163.830484757428 271.249062264848 243.92344916139 256.456550505938 145.738644279864 251.595438475148 167.895404277565
"1355_g_at" 1833.14001957387 1438.66146289424 1356.51927950897 971.677093377728 66.4663100491877 29.2905694597906 41.1302326126122 25.6438850710669
"1356_at" 468.248053843666 348.97292598112 463.010428741127 690.314383636413 418.021156438098 443.183497684424 517.644916901516 323.917267173479
"1357_at" 345.817803636552 445.07981424823 260.314922448114 329.896316119504 304.765371948383 338.548587626 284.267177307552 166.386905234284
"1358_s_at" 721.947805522287 807.285072454736 735.105794160195 464.411110907466 1223.23946716886 1087.69288099442 617.901536945152 511.610346233311
"1361_at" 246.882581901121 173.91080085834 419.351018758615 527.228389049322 58.7349696632687 112.721266183693 38.6519602401085 37.4647848103082
"1362_s_at" 323.630035094898 478.161653243242 303.659007918374 316.054592856386 330.778220211958 286.256034916189 309.916320125408 360.371766827562
"1363_at" 541.790576262058 523.965297360122 475.553249935197 446.392479531196 182.290414936071 324.236090191115 374.669022570312 288.91519503008
"1364_at" 503.718362308727 325.489468511702 2786.92809496186 2902.14160399613 15.6789004651338 54.0028808832392 12.7936273145186 18.3082460772583
"1366_i_at" 12369.1630223652 12790.802985885 17416.3031488146 20254.902284593 19432.4154802148 20242.0430360877 20222.1686980234 22620.9300771794
"1367_f_at" 13704.5297415914 15471.1962144258 13792.7386459335 16096.7323394207 16047.4876266665 17889.6201700033 16377.1274050529 14887.181341881
"1368_at" 95.5902763211947 54.8941401628269 10.717586760151 15.2071317148583 1009.59536849207 934.092976967085 379.699362249558 414.967320441699
"137_at" 455.150433572529 206.26992805602 406.542394510104 273.232776259618 5422.7024309978 4960.64416176578 780.3256335013 593.863960129998
"1370_at" 363.281036144257 270.394988784921 540.239439452418 359.401923594549 487.02791309285 528.232460346037 608.742552654146 949.75090475804
"1371_s_at" 29.6477964626169 75.5157109874588 68.0131102561626 295.956846119354 1390.52520398937 1534.08012055412 11411.330240595 8665.41782143326
"1372_at" 56.1108461525058 66.8279021445031 39.3450926367143 71.6012480843278 81.2524845930085 48.6662388829374 99.1512319126072 157.851154746943
"1373_at" 219.102412914172 289.820061106431 674.626550208169 603.754704850284 622.590407306404 485.551256769232 220.017225509186 142.059837652462
"1375_s_at" 285.807838041148 308.657293943599 362.547815208595 345.98754140997 394.691200904871 433.350280461841 305.361660274156 354.388797942406
"1377_at" 139.833473481999 159.12877767709 168.198691555781 164.081465445319 258.019975945053 319.376076810282 183.454798636852 363.428473999695
"1379_at" 123.390110156707 14.575058017839 97.6478767235411 152.555067783824 626.948343815796 721.6438414432 488.85115935322 517.169222348484
"1383_at" 1291.40520317447 1314.35955749167 989.133121292757 810.4141284873 476.238474158446 555.22507391276 431.06100271849 324.096154886893
"1385_at" 92.3376058117037 69.1619246420388 114.194949084169 132.997627937144 1261.04284058913 1676.95820634878 1434.5782034387 1135.33192260293
"1386_at" 550.398220741373 324.446563448853 654.691229406391 536.353067185766 556.600287905503 440.542101402931 600.585186858114 615.504883887638
"1390_s_at" 206.204514522374 212.056127662007 406.123467868635 250.914226283538 348.719033373996 263.080844487936 479.160746713365 714.609418346111
"1391_s_at" 41.6798138368527 32.5869045224186 161.239248247731 53.9448144553628 3695.59925374563 3478.97475129832 20395.8799051027 17652.5623224217
"1394_at" 2028.23363730783 4273.02182233596 1897.30606812688 1937.16111782561 2149.79833014509 1487.76271852769 3668.45376815798 4456.39264960307
"1395_at" 1272.64812811049 1613.19818832204 1117.04353499688 1509.63803126165 2920.61090060309 2953.79745172884 2510.41364176645 2419.7453486839
"1396_at" 693.567825254611 901.823125424469 677.087158921801 805.0932435594 422.470414323984 436.236481019091 223.74595711827 300.851500055165
"1398_g_at" 814.101436667857 861.950056274344 737.025198382192 771.96832871463 1742.22398984687 1558.51311429141 1850.9881757575 2059.02070190067
"1399_at" 3200.32702318266 2085.52418137575 1704.62365866262 1997.18750649841 1445.1506329593 1305.75163660776 995.237576722968 604.394354230765
"140_s_at" 478.365719093894 275.941515286782 764.131406089213 881.641220433766 372.932505293112 497.779139176514 178.212307080507 171.973687067203
"1401_g_at" 288.954517073223 263.39768151089 303.668738707349 185.210362280856 210.772784876379 447.17532268926 228.933181576275 656.75354912871
"1402_at" 296.014206236238 343.339509694323 182.263889152214 297.198750116276 477.237075235204 539.487286364189 547.002298036804 402.255219803522
"1403_s_at" 109.035631359666 92.2948297239878 109.161647511392 90.0102918483627 382.643466094984 340.01170244588 648.685572701763 533.588374693585
"1409_at" 605.395839440192 668.723695525153 500.639356658571 525.092658850082 351.79485459059 229.747523798778 451.754278878919 295.183620476108
"1411_at" 246.236651757047 151.958105405307 240.908999307963 199.50367661846 92.6589232515875 44.3378433210334 56.0583072594544 20.5429734627845
"1415_at" 866.852312739 876.338404727649 846.367286005883 714.248587585199 1034.38898899441 919.865350271971 1517.82471442504 1533.08075759759
"142_at" 28.6557865262143 110.055409363123 282.652259339668 284.287859418137 126.068572389278 201.892192333207 28.6239099778482 21.4489962695653
"1420_s_at" 12122.1500435219 7287.97421902687 12451.0282745169 13523.7789248876 4298.11642382342 5652.16999962303 2114.028167586 1994.87581294712
"1421_at" 49.5560095235125 68.1890773167463 201.465046451538 159.82401872547 71.3382026380874 27.1450326240915 24.2100482991088 34.4842178614049
"1422_g_at" 258.00330574299 184.103760613624 521.64267875907 428.074917796207 286.855720610643 35.6968633467612 148.714393029495 89.3708395004887
"1423_at" 232.713616506259 309.912697051654 405.809700264603 398.297382787447 212.868700426579 300.316991790535 230.505046260511 187.58618848175
"1424_s_at" 34331.9853765244 29798.5015912173 17651.7221970254 20797.1523954902 6495.01937805543 6150.62100451123 2395.43082189976 1705.02199263517
"1426_at" 434.40168052171 304.090701006409 3632.41248039806 3777.6979864512 632.701801703621 728.066506159883 390.135825449067 475.406134663486
"1427_g_at" 111.227526845846 94.768976183951 1142.31408588419 1423.87374190625 286.267813230621 278.366102882394 221.335493334664 157.760232539618
"143_s_at" 169.298433173901 117.840635725167 260.055887590011 260.085331966444 119.894396300187 101.192461357119 125.379673356558 140.550261070501
"1430_at" 3220.99525604786 5130.59437993897 1325.04501352604 1411.20997112359 79.6606353622622 48.1327388944567 42.9507425597257 66.099134811515
"1431_at" 118.993763720545 178.053741972745 250.162953980771 250.731144219906 2779.75350987237 3038.89982157003 53403.5402194074 39709.3093874285
"1434_at" 86.0173191731144 94.8405877782287 204.563569992735 241.508623866473 128.864427172197 108.607969247079 154.743333636379 168.142148354013
"1439_s_at" 167.775981322221 232.814728025572 141.113799145453 156.146269971844 289.066303146164 290.265161739091 292.559908622592 350.459757225906
"1443_at" 45.4252108450144 16.6767312093271 34.6852883158567 42.2333985625027 750.813859578634 623.684421238277 47.9761274662767 24.177057791009
"1444_at" 513.395740849398 415.914451816307 279.945556477282 277.461897785016 895.840056923204 1027.71546632133 1019.90475877966 864.552662335544
"1445_at" 164.417644573454 132.146914016448 179.648467484539 180.250632365587 570.821883657768 428.090576800324 319.011003808223 369.384717550999
"1446_at" 425.068983511039 289.671971522258 845.27915125784 1026.08166971236 747.221156491748 729.918207612499 463.367578059762 369.25879606318
"1447_at" 2259.73177635223 1357.16816599889 1496.54987946855 2143.18360810958 2985.02755543696 3143.39574490668 3228.59926002996 2592.38632781414
"1448_at" 567.61276275018 269.334159560908 725.2657402619 869.509772308468 323.700170819904 306.346313034737 233.509714425885 70.8166619320082
"1449_at" 297.85930228715 153.216112822514 593.519563340454 796.916122844451 377.197189282765 364.925125781932 213.07751619281 236.892585999576
"145_s_at" 229.558576390139 178.625423902026 198.097947376032 172.916729985202 354.29346633384 307.937581761114 453.810941439974 523.911367871457
"1450_g_at" 439.212984360928 266.003338008252 713.278257253473 961.008469829986 442.513051094917 585.906731629611 185.034750961251 185.979153321242
"1451_s_at" 95.1829869136569 44.5164841684625 117.011493763173 94.1583559766476 56.1356218041363 59.3907721519425 52.2977672116964 77.0626407795915
"1452_at" 2357.61418390352 2062.35443674236 4246.79671912928 5070.42470818882 356.790063128664 434.167110023437 405.659713681143 533.980051101946
"1453_at" 428.751943196131 260.430936880092 527.955697556603 574.813143200578 242.398888597614 404.402996270312 178.756350396171 184.627741353258
"1455_f_at" 342.175830403711 225.533260962215 206.219488885447 228.143722333665 515.977925637989 533.709530052282 9623.37188155017 7892.85460407128
"1456_s_at" 163.214292842511 61.2801060558921 162.928859313868 213.253727260406 152.211715890886 128.700674804277 153.48485916361 105.212400333229
"1457_at" 155.818393611904 53.9542736171988 223.776871251089 228.25482303793 134.56296388562 122.951040044729 19.7863680168662 91.1985639408878
"1459_at" 438.954423281529 284.356895480904 319.972095059289 357.761977765173 205.458292629799 160.596923849339 210.434855123657 302.132906254045
"146_at" 752.839339862253 1021.18998150357 269.91896554836 447.137794743711 429.781717754425 465.442097522119 520.913153628872 181.050519792151
"1460_g_at" 749.887426583363 373.587754968416 463.187584152247 505.423802139689 81.6324211236669 54.6738187582162 21.753584519542 110.496669935429
"1461_at" 1379.65059135324 1488.9411579339 870.216345879753 1286.04150538569 2914.07880312492 2355.93548508704 3266.34717371129 1825.32114998057
"1463_at" 342.477536843244 203.751138019374 950.053635344367 1056.06603248606 253.158062940251 302.893040111061 108.713745419551 74.0332306249922
"1467_at" 164.554803490403 118.990706674728 550.336379626081 590.234704087362 124.506740922615 219.726473107973 53.9001053164135 30.3621148772647
"1468_at" 2408.035378594 2966.59212201424 708.214251137415 1157.43621383913 3688.53735549532 3568.54536524961 3666.68963142174 3458.93020732912
"147_at" 688.148851005301 455.935262796639 828.427862969465 893.392694373438 935.081940928983 981.820830119174 76.4650508790132 194.528350894015
"1470_at" 500.671983093782 789.208716593659 175.903648325941 162.836138249694 319.580444745001 548.687112786314 2653.55504962558 2033.99486710536
"1473_s_at" 31.2072321180089 3.775831922161 14.5202510954483 40.3738935363593 64.9079925882103 61.0893673989845 6.75858044949434 66.515741825203
"1474_s_at" 24.8430877178313 34.276024896192 61.997142597405 86.5971554714502 107.446937874295 138.739274402268 83.7686280076472 77.5896445969907
"1478_at" 71.5299664568919 77.3542399694583 122.307117962218 155.686620302206 168.157171398199 126.460297824932 193.931269952988 160.677897055958
"148_at" 335.633832889929 141.664481636009 280.838513448122 159.249912764109 511.274674364103 404.074698978209 269.472479119333 189.591077913237
"1480_at" 172.721950405412 96.005715309269 348.411455179312 329.957477465825 224.789357973524 200.247768299976 107.841013789481 43.1105575643957
"1481_at" 122.357815798124 97.1960349023507 22.9134878194506 65.8697497853433 53.5579472007744 35.7595289124005 108.260038983649 156.371478002917
"1483_at" 723.70841348387 909.114472281674 971.429845672045 594.296534156152 1104.17621533012 706.471509005749 1059.31399809341 707.205167885771
"1484_at" 235.375965504327 122.7709066166 250.309586218599 219.707974950706 87.215857992043 24.1638111309592 17.9406043926728 89.4307296371328
"1485_at" 25.2314606817079 1.94859320113484 80.191971911214 137.068955805366 12.015603036627 3.71334657459261 5.48675102631504 6.23329779612618
"1487_at" 759.35706286182 820.425584089529 451.58871920674 287.582372707918 807.053022824257 736.72017513795 1358.16834976104 1731.64071282461
"1488_at" 1354.36353040749 1069.33546469828 3136.72333496948 3330.18331548503 507.097057034968 692.401832239208 672.37037419899 426.542588780559
"149_at" 221.493170194798 245.616604654136 265.150140003275 358.57320448305 511.324685596304 576.08453209061 277.423236638873 359.865474524508
"1490_at" 32.5371214660911 15.7135311860525 127.361900977118 104.771428624543 40.1488725607676 91.9764282217343 731.334706598267 422.469258644204
"1491_at" 11.7711388126061 29.0236737034055 143.71060707896 118.735052373937 11.3536645602272 51.5451989602537 9.70741728865374 10.3017630877993
"1492_f_at" 258.577466402245 293.001376690658 324.120282457219 299.613055672199 801.818467327555 543.137869811443 11918.8241302327 10260.8567121768
"1494_f_at" 542.716854609979 402.965193067882 493.09362324725 419.045091007358 1058.12767020737 1068.77356530834 32774.3321749562 26755.0071766426
"1495_at" 103.347475259863 110.660243883751 202.427014428375 195.782703468821 367.629605669972 535.504174188507 151.134106135551 206.504247065349
"1496_at" 1102.42623753108 763.750134417682 784.444087604501 991.671651812335 290.891787394646 212.434064368762 118.207308105636 164.210834512948
"1497_at" 166.945579365671 107.985619178653 386.797914752469 280.59747088426 1266.35670586378 1379.40233911041 1301.67578740969 1531.18114493836
"1499_at" 1589.34411262048 700.382361511482 1708.28468866813 2114.05740417686 546.997587464202 589.805223069135 359.771022064345 259.188008818516
"150_at" 53.8393385848681 80.5613628959819 317.623283326691 274.714561764073 207.47613007095 186.875732337833 46.7570102647049 250.875063237928
"1501_at" 203.886977988678 151.95858367274 534.115022797691 661.756968071376 141.291176223045 30.5096229634996 1530.02398116157 1440.719700779
"1503_at" 38.5096413726295 67.2674864367389 109.3054916112 71.6099315450823 87.9229729654712 78.7851557037048 80.640548224525 131.282175008806
"1505_at" 187.68830754135 128.214173742272 202.463625368794 213.406122845933 1297.19684740735 1528.20547720926 42.3037536492442 209.554914852415
"151_s_at" 15067.6620342459 19272.4726891977 32126.584503122 36334.6611936671 18488.1550438241 15692.3882352326 11566.0460345914 9323.16611959668
